CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Complain,Satisfaction Score,Point Earned,Gender_Male,Geography_Germany,Geography_Spain,Card Type_GOLD,Card Type_PLATINUM,Card Type_SILVER
-0.1606730106608635,0.48422460429935044,2,0.04133328399381725,2,0,1,0.22956106959238104,0,1,1.0999114840049469,0.0,1.0,0.0,0.0,1.0,0.0
0.5636012891086236,-1.3274936190253817,3,0.5970159055478114,1,0,1,1.6828095962804448,0,2,0.17035233718741868,1.0,0.0,0.0,0.0,1.0,0.0
0.9464319904153525,-0.5646648934149681,0,1.6855809836373865,1,1,1,0.13176811151568726,0,1,-1.4098982124023791,1.0,1.0,0.0,0.0,0.0,1.0
0.8769238777210068,0.581933940645204,9,0.660693179356559,3,1,0,-0.17823446372886223,1,3,-1.201272456240499,0.0,0.8374508948347339,0.0,0.1625491051652661,0.8374508948347339,0.0
0.3463189991777775,-0.27860412131106305,4,-1.2258476714090278,1,1,0,0.2947213071586291,0,1,0.4934848025097023,0.0,0.0,1.0,0.0,0.0,1.0
0.28513799028263764,0.25871078890158183,9,-1.2258476714090278,1,0,0,-0.873627534525954,1,4,1.5817814944567712,1.0,0.0,0.7372192235713048,0.0,0.0,0.26278077642869524
1.0202102736801246,0.759249453449428,2,0.5563365285478341,1,0,0,-0.4342550472218617,1,2,0.6203155765679407,1.0,1.0,0.0,0.0,0.6231473673359569,0.0
1.3673834638047628,0.8822918522313079,1,0.6732577297500618,3,0,0,1.332456452269849,1,3,1.007762362991917,0.0,0.5873217516208508,0.0,0.41267824837914924,0.5873217516208508,0.0
0.12903670924693136,-0.5646648934149681,5,1.2948056121319007,2,1,1,-1.2443295921268507,0,2,-1.0557804421861778,1.0,0.0,0.0,1.0,0.0,0.0
-1.7437296944427425,0.8656389671045572,2,-0.11469671074606724,1,0,0,0.0443468229468109,1,5,1.3433674510285851,0.0,1.0,0.0,0.0,0.0,0.0
-0.08666003651941745,1.2592033422854563,8,-1.1456706900448388,1,0,1,1.1146132271080778,1,5,0.7001081706378993,1.0,0.0,0.0,0.0,0.0,0.7919356229637641
0.3152786720447995,0.6749317857019538,0,0.4725357553486951,1,1,0,-1.6401075968469478,0,4,-0.9761039438875326,1.0,0.0,0.0,1.0,0.0,0.0
1.09128685036925,-1.4228472097266833,1,-1.2258476714090278,2,1,0,1.4622760285058394,0,5,1.28139684124075,0.0,0.0,0.0,0.0,0.0,0.0
-0.18136656208284888,-0.9460792562201749,7,-1.2258476714090278,1,1,1,0.5240086718096373,0,4,0.2367494191029564,1.0,0.0,0.0,0.0,0.0,0.0
1.7157549487379355,0.006561901544328841,6,-1.2258476714090278,1,1,0,0.5301837134525365,1,1,-1.453747576210357,0.6635388374227877,0.0,0.0,0.33646116257721226,0.0,0.0
-0.20044033179388432,0.039538016728904446,2,0.7313838715821136,2,1,1,-0.6328323612719224,1,1,-1.240967769397266,0.8341115832663251,1.0,0.0,0.0,0.16588841673367494,0.8341115832663251
-1.518956228599226,0.026641476908097664,1,0.668429870542253,1,1,0,0.39146566087376233,1,4,1.3015361355921424,0.0,1.0,0.0,0.0,1.0,0.0
0.9865700414908122,0.5353725378687707,5,0.6909513698456683,1,1,0,-0.6677032757030039,1,3,0.17577047435871548,1.0,1.0,0.0,0.36589929861780757,0.0,0.6341007013821924
-1.4233936759105257,-1.0799558426949856,2,-0.4753329695528519,1,0,0,0.27292311074740716,1,3,-0.5721266206891553,0.0,0.280800304404233,0.719199695595767,0.0,1.0,0.0
-1.6195683859108305,-0.3739577120123647,9,0.5808411870477179,2,1,0,1.4548102349162908,0,2,0.40052888782794943,0.0,0.0,0.0,0.0,0.0,0.0
-1.412632871690977,-0.3739577120123647,3,0.7139277344162686,1,1,0,-1.566428313914659,0,4,-1.5161335434672394,1.0,0.0,0.0,0.0,0.0,0.0
-0.41934240343568036,0.5795781950006521,1,-1.2258476714090278,2,1,1,1.7313744670741544,0,3,-0.15720660026256741,0.0,0.0,0.0,0.0,0.0,0.0
-0.05720525355093678,-1.3274936190253817,0,1.5692858779166219,1,1,0,-0.9984915504352763,0,5,-0.028838908559194482,1.0,0.0,0.0,1.0,0.0,0.0
-1.4333264231129623,-0.7553720748175714,7,-1.2258476714090278,2,0,0,-0.8827381890257896,0,2,-0.30328018047675037,0.0,0.0,0.0,0.0,0.0,1.0
0.2738915692008288,-0.27860412131106305,4,-1.2258476714090278,2,1,0,-1.6044123255213174,0,3,0.6793966318732079,1.0,0.0,0.0,0.0,1.0,0.0
-0.21240688921582687,0.1981638321954454,7,0.4972511598720292,1,0,1,-0.937847410258374,0,5,-0.8300303636733497,1.0,0.0,1.0,0.0,0.0,1.0
2.063883767202561,0.9609925578058589,8,-1.2258476714090278,1,0,0,-1.290656324631766,1,2,-1.6223688745320999,1.0,0.0,1.0,0.0,1.0,0.0
0.9981658689703159,0.7702853764032556,5,1.0165788493875956,4,0,1,0.5194845754799385,1,5,-1.666633595809125,0.0,0.0,0.0,0.0,0.0,0.0
0.7571903204345924,0.8657013064908142,10,0.836148627243188,3,1,0,-1.302085506831122,1,3,-0.8256530878099181,1.0,1.0,0.0,0.5713351756105152,0.42866482438948483,0.0
-0.05720525355093678,-0.7553720748175714,7,1.3572687044507978,2,1,0,-1.5213688917856845,1,3,-0.3298390132429655,1.0,0.0,0.0,0.0,0.0,1.0
0.553254513397631,-0.6600184841162697,7,0.8221791547585418,4,0,0,1.4671875517726398,1,1,1.6576469720954636,1.0,0.0,0.0,0.0,1.0,0.0
-1.3919393202689916,0.5795781950006521,8,0.5218171917410882,1,0,1,0.27349281502157896,0,5,-1.6710600679368275,0.0,0.0,1.0,1.0,0.0,0.0
-0.16836937701971263,-0.2917971695860049,2,1.1475289825652288,1,1,0,0.6197689303584237,1,2,1.5515026512392047,0.0,0.5328764346967474,0.0,0.5328764346967474,0.0,0.0
-0.6055843662335485,-0.7553720748175714,7,0.7710215850067677,1,1,0,-0.24362981041480955,0,2,-1.2416922715496834,1.0,1.0,0.0,0.0,0.0,0.0
0.48082708342068226,-0.18325053060976135,7,1.4677783444269061,1,1,0,-1.1240199647362452,0,2,-1.6622071236814224,0.0,0.0,1.0,1.0,0.0,0.0
-0.30552787061476094,1.1516997392084622,4,0.5367950057539222,1,0,0,1.3502618239314033,1,3,-0.9716774717598301,1.0,1.0,0.0,0.0,0.0,1.0
0.9050448875713819,0.48422460429935044,2,-1.2258476714090278,2,1,0,-0.9924149641170488,1,5,-0.2678684034551303,1.0,0.0,1.0,0.0,1.0,0.0
-0.036511702128951426,0.10281024149414371,9,-1.2258476714090278,2,0,1,-0.13446966253635473,0,1,1.0866320676218393,0.0,0.0,0.0,1.0,0.0,0.0
-1.5161006288009038,0.38887101359804876,7,0.4147751770309601,1,1,0,1.6450086908518695,1,4,1.4761616148596606,0.0,1.0,0.0,0.0,0.0,1.0
-0.5331569362565998,-0.3739577120123647,6,0.971511420719293,1,0,0,-0.40376268402325904,0,1,0.05969053399485581,1.0,0.0,1.0,0.0,0.0,1.0
2.063883767202561,-0.8507256655188732,3,0.45557795231127607,2,1,1,-0.9939027670227221,0,3,-1.2062804945280634,0.0,1.0,0.0,0.0,1.0,0.0
-1.5781812830668598,-0.7553720748175714,10,-1.2258476714090278,2,1,0,-1.4988913477235,0,1,-0.7680597538855144,0.0,0.0,0.0,0.0,1.0,0.0
0.21181091493487275,-1.1367864376227783,5,-1.2258476714090278,2,0,0,0.36174042890693037,0,4,1.5735440016691158,1.0,0.0,0.0,1.0,0.0,0.0
0.2635447934898361,-0.9460792562201749,7,0.8890873657108257,1,0,0,1.550726224250133,0,2,-1.3390746583591389,1.0,0.0,0.0,0.0,0.0,1.0
-1.2884715631590649,-0.27860412131106305,0,-1.2258476714090278,2,1,0,-0.04038786500347583,0,2,-0.002280075792979394,0.0,0.0,0.0,0.0,1.0,0.0
1.2982223645891036,-0.18325053060976135,2,-1.2258476714090278,1,0,1,-1.6002269669265707,0,3,1.060073234855624,1.0,0.0,0.0,0.0,0.0,1.0
-1.3091651145810503,-0.7553720748175714,8,0.5021732452641317,1,1,0,1.7325557018962958,1,1,-0.6396920621821415,0.0,1.0,0.0,0.0,0.0,1.0
-0.9714460041952908,0.8549567758360804,5,-0.8745537258715549,1,1,0,-1.4506475153517957,1,1,-0.574197394650577,0.23599660590923754,0.23599660590923754,0.0,0.0,0.0,0.0
0.09799638211395333,-0.8507256655188732,7,1.1189393456091263,1,0,0,-0.05638087678942581,0,1,1.5204263361366857,1.0,0.0,0.0,0.0,1.0,0.0
-2.046323910412535,1.504580258418351,1,0.7130809618910893,1,1,1,-0.2235172397238968,1,5,0.30945506210158047,0.0,0.4251893835736583,0.5748106164263417,1.0,0.0,0.0
0.18077058780189473,0.6749317857019538,2,-1.2258476714090278,3,1,0,-0.1920055188260537,1,1,1.4894410312427682,0.0,0.0,0.0,0.0,0.0,0.0
-0.27448754348178295,0.2935174228967471,3,1.1005732405190092,1,1,0,-0.48550594217150067,1,2,1.0025290971954914,1.0,0.0,0.0,0.0,1.0,0.0
1.8052143744277445,-0.6600184841162697,1,-1.2258476714090278,2,1,1,-0.9938699018112714,0,1,-1.0956186913355006,0.0,0.0,1.0,0.0,1.0,0.0
0.6252628694312872,0.5903875991084446,4,0.8698060828766732,1,1,0,-0.44803402473432113,1,1,-0.5277402360003457,1.0,1.0,0.0,0.9622129101159447,0.037787089884055325,0.0
-1.2056973574711236,1.1516997392084622,3,-1.2258476714090278,2,0,1,-1.3777988675183384,0,5,-1.5648247368719672,1.0,0.0,1.0,1.0,0.0,0.0
-0.2537939920597976,0.0074566507928420294,10,0.8943452190328708,3,1,1,-0.8454935577317687,1,5,1.2105732871975097,1.0,1.0,0.0,0.0,1.0,0.0
-0.005471374995973408,-1.80426157253189,8,-1.2258476714090278,2,1,1,0.23265457282893173,0,4,0.7502201859164481,1.0,0.0,1.0,0.0,1.0,0.0
0.8740045604384039,-0.5646648934149681,4,-1.2258476714090278,2,1,0,0.8587462410253394,0,2,1.737323470394109,0.0,0.0,0.0,0.0,0.0,0.0
0.33972497691830694,0.1981638321954454,8,0.9170319762706807,3,1,0,1.1123724233424206,1,1,0.11959337492139974,0.6364418446517023,0.3635581553482977,0.0,0.0,0.0,0.0
-1.809710748978192,-0.15928704792639922,9,0.48093315542198267,1,1,0,-0.1433810494553284,1,2,-1.2428046962355337,0.4371720495601772,0.4371720495601772,0.0,0.0,0.0,0.0
0.7808835790394698,-0.7553720748175714,9,0.6128151088880696,2,1,1,-0.03324202902805036,0,5,0.9051467103860361,0.0,0.0,0.0,0.0,0.0,1.0
0.07730283069196799,-0.3739577120123647,9,-0.07463102220074141,1,1,1,-0.5555493589332977,0,1,-1.4231776287854867,1.0,0.0,1.0,0.0,0.0,1.0
0.05440340671117483,0.5795781950006521,6,0.9464850849109034,3,1,0,1.1668823492359495,1,5,-0.7067963964889837,0.5235106026461738,1.0,0.0,0.0,0.0,0.0
-0.026164926417958756,-0.7553720748175714,5,-1.2258476714090278,2,1,1,-1.6500634953464124,0,2,1.653220499967761,0.0,0.0,1.0,0.0,0.0,0.0
0.9819033911941557,0.9863940145814187,9,1.1374446483770262,1,1,1,-1.3534181409348063,1,2,-1.1527548017224287,0.0,1.0,0.0,0.0,0.31659806041056904,0.0
-0.5021166091236218,-0.5646648934149681,8,-1.2258476714090278,2,1,1,0.22324868842374535,0,4,0.9139996546414412,0.0,0.0,0.0,0.0,0.0,1.0
0.2221576906458654,-0.18325053060976135,5,1.2294347214583783,1,1,1,1.0898168477050623,0,2,-0.9539715832490201,1.0,0.0,0.0,0.0,1.0,0.0
-0.905640861852336,-0.5646648934149681,8,-1.2258476714090278,2,0,1,-0.5438443008466229,0,5,1.6664999163508687,1.0,0.0,0.0,0.0,1.0,0.0
1.2671820374561256,-0.27860412131106305,4,0.47076139413037066,1,0,1,-1.6640367746932092,0,2,-0.188191905156485,0.0,1.0,0.0,0.0,0.0,0.0
-0.30552787061476094,0.2935174228967471,8,-0.1250468573559655,1,1,1,-0.4509407820057545,0,4,0.15707292080431115,1.0,0.0,1.0,0.0,0.0,1.0
-1.702342591598772,0.0074566507928420294,8,0.3419138567756818,1,0,1,0.35544978398925386,0,3,-0.8787215570780773,0.0,0.0,0.0,0.0,1.0,0.0
-1.040148946095241,0.8656389671045572,6,-1.2258476714090278,2,1,1,1.5959631880769447,0,2,0.5466024680421324,0.0,0.0,0.0,0.0,1.0,0.0
-1.1738181334812856,0.8134183700461604,9,-1.2258476714090278,1,1,0,0.8655144089078602,1,4,0.48440506220390445,0.0,0.0,0.0,1.0,0.0,0.0
-0.09859235639490747,-0.3739577120123647,4,-1.2258476714090278,2,0,0,0.45030452260625126,0,4,0.6661172154901004,0.0,0.0,0.0,0.0,1.0,0.0
-1.764423245864728,0.10281024149414371,6,1.1588356276141423,1,0,1,-0.3610050439258876,0,2,1.2238527035806173,1.0,0.0,0.0,0.0,0.0,1.0
1.153367504635206,-1.0414328469214764,3,0.7800384364332821,2,1,1,0.10318250704388578,0,2,-0.8521627243118622,1.0,1.0,0.0,1.0,0.0,0.0
0.7394964761954991,-0.6600184841162697,5,0.48596999851032474,1,1,1,-0.40153897860510207,0,5,0.23232294697525388,0.0,1.0,0.0,0.0,1.0,0.0
-0.9573747404072994,0.1981638321954454,2,0.7651542207360023,1,1,1,0.1929210538550485,0,3,-0.5777214523943063,1.0,1.0,0.0,0.0,0.0,1.0
0.5325609619756456,-0.27860412131106305,2,0.46124401609516447,2,1,1,-0.8204194880749703,0,3,1.290249785496155,0.0,1.0,0.0,1.0,0.0,0.0
-0.0468584778399441,1.0563461485071606,5,1.060333497571814,2,1,1,0.732394457538026,1,4,1.5248528082643882,0.0,0.0,1.0,1.0,0.0,0.0
0.3877061020217482,-0.08789693990845966,7,0.7542088273042402,1,1,1,1.0011505066812274,0,4,1.1574556216650795,0.0,0.0,0.0,0.0,1.0,0.0
-0.7297456747654606,1.0563461485071606,0,0.7879162412354054,1,1,0,-0.73988737383019,1,3,-0.25901545919972524,1.0,0.0,0.0,0.0,1.0,0.0
1.215448158901162,0.9609925578058589,1,0.9119227903686604,1,1,0,0.04011607906006094,1,2,0.34298475016781677,1.0,1.0,0.0,0.0,1.0,0.0
0.8843513361493965,0.2935174228967471,7,0.6538153381491437,3,0,0,-1.011503913599657,1,5,0.8033378514488783,0.0,0.0,0.0,1.0,0.0,0.0
-0.7400924504764532,-0.7553720748175714,9,-1.2258476714090278,2,1,0,0.21398452437481433,0,3,-1.3700599632530566,0.0,0.0,1.0,1.0,0.0,0.0
-0.83771953576917,1.0940578614972567,1,-1.2258476714090278,1,0,0,0.9799203157280476,1,2,-1.404984209006195,0.0,0.0,1.0,0.0,0.0,1.0
0.0034900488826660817,1.5215266887500984,6,1.2135859717388309,2,1,0,0.7376702518640286,1,4,-1.1695151198744655,0.0,0.12461338567832736,0.8753866143216726,0.0,0.0,1.0
-1.4705635917578235,0.2605582848164344,6,0.6422182604917923,1,0,0,-0.8409002103976544,1,2,0.39053087136325526,1.0,0.6728258885580842,0.32717411144191577,0.0,0.0,0.0
0.0639019894610057,0.8426858218438916,1,-1.2258476714090278,3,0,0,1.5640079777377776,1,5,1.554835614193135,1.0,0.0,0.0,0.0,0.0,0.8681931701033206
0.950590576563478,-0.48112280034185706,3,-0.827941170645587,1,1,0,-1.34860428845565,1,4,0.3890260451373543,0.0,0.0,0.43806474648033666,0.0,0.0,0.0
1.2671820374561256,0.2935174228967471,8,1.2154762315669916,2,1,0,1.2457998362803309,0,4,0.09510231101647593,0.0,1.0,0.0,1.0,0.0,0.0
-0.06755202926192945,-1.9949687539344934,8,-1.2258476714090278,2,1,0,-0.7115200013180216,0,4,1.6310881393292485,1.0,0.0,1.0,0.0,0.0,0.0
-0.8264455872263656,1.2229318533014952,1,0.7348510848690119,1,0,1,0.0009891896500793251,1,2,0.25288995915123347,1.0,1.0,0.0,0.0,0.0,0.0
-0.5756231835513106,0.27103932215882753,9,1.195978364028924,1,1,0,1.0550318831386125,1,4,1.4505261234253524,0.3821329088259878,0.0,0.3821329088259878,0.0,0.0,0.0
-0.47356493552847934,0.08600651569925719,3,0.26822751095722547,1,0,1,1.0672073212543525,1,4,-0.31495028437164296,0.0,0.058741803957597316,0.0,1.0,0.0,0.0
0.6256819433745797,-1.3274936190253817,5,1.8203694496923601,1,0,0,-0.847624231995819,1,5,-1.3435011304868414,0.0,0.0,0.0,1.0,0.0,0.0
0.5062123656905223,-0.049360939700668294,2,-1.2258476714090278,1,0,0,1.178848595618236,1,1,0.2569379476060051,0.44948276210107985,0.0,1.0,0.0,0.44948276210107985,0.5505172378989202
-0.11928590781689281,-0.4693113027136664,5,1.0082221545736978,2,0,0,-1.1501112909379463,0,2,1.2238527035806173,1.0,0.0,1.0,0.0,0.0,0.0
0.891957018479868,-0.24955585905382055,7,1.0417280210529707,1,1,1,-0.647377860893174,1,1,-0.10177280355002538,0.0,1.0,0.0,0.0,0.0,1.0
-0.4710762819906437,1.7238212834162723,2,-1.2258476714090278,3,1,0,-0.5814445372063407,1,3,-0.46263317707404095,0.0,0.0,1.0,0.0,1.0,0.0
2.063883767202561,-0.3739577120123647,9,0.4097263172080299,1,1,1,-1.6749177680335088,0,5,-1.6135159302766948,1.0,0.0,0.0,0.0,0.0,1.0
1.7431337201617885,-0.08789693990845966,9,0.7348168269780562,2,1,1,1.415763755362734,0,1,-0.09080951834702969,1.0,0.0,0.0,0.0,0.0,1.0
-0.12058405323586001,1.3238757716409566,1,0.7536764399883144,1,0,0,-1.3860986461152938,1,3,0.23325916414045056,0.0,1.0,0.0,0.0,0.0,0.09717069296403535
2.063883767202561,0.9609925578058589,5,0.7372563132127341,1,0,1,-0.7015079363460774,0,3,1.0866320676218393,1.0,0.0,0.0,0.0,0.0,0.0
-1.2188345843335018,0.10369390332603017,10,-0.882821584170414,1,0,0,-0.5463458801347252,1,1,1.2345436164788324,0.0,0.0,0.0,1.0,0.0,0.0
-1.2677780117370796,-0.9460792562201749,3,0.4215374950586692,1,1,0,-0.7671623693141398,0,4,0.6395583827238852,1.0,0.0,0.0,1.0,0.0,0.0
0.4083996534437335,1.4377605113123673,1,1.0825015534180586,1,1,1,0.15025453212169917,1,5,-0.5600155638834963,0.0,1.0,0.0,0.0,0.0,1.0
1.567238533074913,2.0098820555201775,3,0.2628633479043761,1,1,0,-1.0540622757482323,1,4,1.0689261791110292,0.0,0.0,0.0,0.0,1.0,0.0
-1.7540764701537352,0.0074566507928420294,6,-1.2258476714090278,1,1,1,-1.3113514961152748,0,3,1.5337057525197932,0.0,0.0,0.0,1.0,0.0,0.0
1.4427266485657624,1.6666442952265712,3,0.6327434710908721,1,1,0,-0.07934676747271406,1,2,0.31036904209260224,1.0,1.0,0.0,1.0,0.0,0.0
-0.0468584778399441,-0.8507256655188732,7,-1.2258476714090278,2,1,0,0.9299069010864529,0,1,0.860881989109011,1.0,0.0,0.0,0.0,1.0,0.0
0.09799638211395333,-0.08789693990845966,5,0.5462822528245321,2,1,0,1.6661505857650971,0,1,-0.5954273409051164,0.0,0.0,0.0,0.0,0.0,1.0
-0.15032623494987085,-0.27860412131106305,1,-1.2258476714090278,3,1,1,-0.4528467903798879,1,5,-1.6046629860212898,1.0,0.0,1.0,0.0,0.0,0.0
-0.9884150675402774,-0.6600184841162697,4,-1.2258476714090278,2,1,1,-0.7944069340467462,0,4,1.0777791233664342,1.0,0.0,1.0,0.0,0.0,0.0
-1.642223755776052,0.8208627990102788,8,0.8792150774592924,1,0,0,1.3307795622185181,1,4,0.6229741792380481,0.0,0.0,0.0,0.0,0.0,0.6845836087413165
-0.5021166091236218,-0.3739577120123647,5,-1.2258476714090278,2,1,0,-1.200540436503947,0,5,-0.8521627243118622,0.0,0.0,0.0,0.0,0.0,0.0
-1.835906844131972,0.14866849042202182,8,0.1399801986269608,3,1,1,1.446534579057201,1,5,-1.3737866525433844,1.0,0.0,0.0,0.17302386975116435,0.0,0.0
0.6274122759096864,0.7480253860696409,1,0.9323656517997795,2,1,1,-0.4671240130727946,1,3,-1.6605875996082036,0.0,0.5888510676598613,0.0,0.0,0.0,0.5888510676598613
0.522214186264653,-0.4693113027136664,6,0.5047654698459382,1,1,1,0.33533818737150495,0,3,-0.19261837728418754,0.0,0.0,1.0,0.0,1.0,0.0
-0.30552787061476094,-0.18325053060976135,9,0.10538418198428293,2,1,0,-1.581002731017991,0,5,0.6262789663407777,0.0,0.0,1.0,0.0,0.0,0.0
-0.8642537590083653,0.8656389671045572,3,-1.2258476714090278,1,1,0,-0.7777715725724422,0,5,-0.2678684034551303,0.0,0.0,0.0,0.0,0.0,0.0
0.34308240612377605,0.9878796756455357,5,0.330392962153194,2,1,0,0.9474689958366551,1,1,-0.16773076324165925,1.0,1.0,0.0,0.0,1.0,0.0
0.04626250355898996,0.7702853764032556,10,-1.2258476714090278,2,1,0,1.1770332938448964,0,2,1.6930587491170839,0.0,0.0,0.0,0.0,0.0,1.0
0.47318081542834856,1.3879859506408456,1,-1.2258476714090278,3,1,0,0.7992125399520833,1,2,-1.4575418190414717,0.5796666905681574,0.0,1.0,0.0,0.42033330943184255,0.0
0.035915727847997285,-0.27860412131106305,2,0.5734010825876814,1,1,0,-1.5166138695257925,0,1,1.2238527035806173,1.0,0.0,0.0,0.0,0.0,0.0
-0.8952940861413433,-0.5646648934149681,4,0.9529778323419258,1,1,0,-0.642006079629597,0,3,0.39610241570024696,0.0,0.0,0.0,0.0,0.0,0.0
0.6463754947965651,0.48422460429935044,1,-0.20910535692269036,1,1,0,-0.6210453781043674,0,5,0.22789647484755138,1.0,0.0,0.0,1.0,0.0,0.0
0.9567787661263453,0.0074566507928420294,8,-1.2258476714090278,1,1,0,-0.10132222760318883,0,3,-1.3744864353807589,0.0,0.0,0.0,0.0,1.0,0.0
0.1394872509101218,1.1793272597800712,3,-1.2258476714090278,1,1,0,1.2503722266331037,1,3,-0.4706408416851893,1.0,0.0,0.0,0.0,0.0,1.0
0.16007703637990936,0.10281024149414371,2,-1.2258476714090278,2,0,0,-1.1080092161695123,0,2,1.2061468150698071,0.0,0.0,0.0,0.0,0.0,1.0
0.49532550202591147,-0.13012921522134532,2,0.40221266329913097,2,0,0,-1.4211940372122545,1,3,1.1198375244825174,0.0,1.0,0.0,0.22145089137324503,0.778549108626755,0.0
-0.037288551500904515,0.3768106768618302,7,0.09753907284795006,1,1,1,0.7637492740065607,1,5,1.244620547565278,0.0,0.031620038237463954,0.968379961762536,0.0,0.968379961762536,0.0
-0.367608524880717,-0.8507256655188732,8,-1.2258476714090278,2,0,0,-1.685117460323735,0,2,-0.7547803375024069,1.0,0.0,0.0,1.0,0.0,0.0
1.5582603050558572,0.5246843052296066,2,-1.2258476714090278,1,0,0,1.1208746311614894,1,1,0.39364893468896733,0.4040520492073857,0.0,1.0,0.4040520492073857,0.0,0.5959479507926143
0.8740045604384039,-0.9460792562201749,10,-1.2258476714090278,2,1,1,-0.08807476514843054,0,2,-0.7415009211192993,1.0,0.0,1.0,0.0,0.0,0.0
0.6092052799944623,1.52728151570354,1,0.8259376784161439,2,0,0,-0.43904454929526027,1,4,-1.4590457769338592,1.0,0.7347080055736976,0.0,0.0,0.26529199442630236,0.0
-0.4917698334126291,1.533114102013669,7,0.8211867561799251,2,1,0,0.6847592027253507,1,4,-1.3523540747422464,0.0,1.0,0.0,0.0,0.0,1.0
-0.4400359548576657,-1.23214002832408,1,0.48342713742370763,1,0,1,-1.6176403122952159,0,5,0.2898670846353866,1.0,1.0,0.0,0.0,1.0,0.0
-1.1054918216696799,-1.1783839121978246,4,0.7730727194191412,1,0,0,1.0059120501403576,1,3,0.18491130202857706,0.5637555516356827,0.0,0.0,0.0,1.0,0.0
0.5919214750219064,1.7260177013029423,1,0.25634205225157847,1,0,1,1.1108685502257052,1,2,0.9807026206611209,0.023034453873377436,0.023034453873377436,0.0,0.0,0.023034453873377436,0.0
0.1259729251166702,0.9588629327818059,2,-1.2258476714090278,1,1,0,-0.8273551659608409,1,4,-1.1440133025430996,1.0,0.0,0.0,1.0,0.0,0.0
-1.1229231517831821,-0.6600184841162697,7,0.5030241244717989,1,1,0,0.43841844502158617,0,2,0.2721611961245765,1.0,0.0,0.0,0.0,0.0,0.0
-0.015818150706966082,0.5795781950006521,5,0.26125422617806615,1,1,0,1.2741905100535278,1,1,1.3832057001779077,0.0,0.0,0.0,1.0,0.0,0.0
-1.88858455439664,1.6284676927149706,10,-1.2258476714090278,3,0,1,-0.6578844979004886,1,3,-0.26344193132742777,0.0,0.0,0.0,0.0,1.0,0.0
-0.6366246933665265,-0.4693113027136664,6,-1.2258476714090278,2,1,1,1.3529804203114055,0,1,-1.529412959850347,1.0,0.0,0.0,0.0,0.0,1.0
-0.3158746463257536,0.2935174228967471,4,0.4877853891272485,1,0,1,0.3418128079173021,0,5,-0.9318392226105074,1.0,0.0,1.0,1.0,0.0,0.0
0.13938348495792402,0.1981638321954454,7,0.7523573756924539,1,1,1,1.1273962172638585,0,2,-1.2903834649544113,1.0,0.0,1.0,0.0,1.0,0.0
0.01522217642601194,1.1516997392084622,7,-1.2258476714090278,2,0,1,-0.9841110206905032,0,5,0.6307054384684803,1.0,0.0,0.0,0.0,1.0,0.0
-1.6566769288998293,0.6381725539888874,8,0.28291274543073985,1,1,0,0.8772314179943798,1,1,1.1672129376286884,0.0,1.0,0.0,0.0,0.0,0.0
